order,Vp,numberOfTurn,0,1,2,3,4,5,6
"A0,A5,A6,A1,A3,A2,A4",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A1,A3,A4,A2",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A1,A4,A2,A3",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A1,A4,A3,A2",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A2,A1,A3,A4",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A2,A1,A4,A3",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '13', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None}, 1, 50, 48]"
"A0,A5,A6,A2,A3,A1,A4",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A2,A3,A4,A1",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A2,A4,A1,A3",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '13', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None}, 1, 50, 48]"
"A0,A5,A6,A2,A4,A3,A1",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: '39', 2: None, 3: None}, 1, 23, 5]","['agent_2', False, {1: None, 2: '42', 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A3,A1,A2,A4",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A3,A1,A4,A2",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A3,A2,A1,A4",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A3,A2,A4,A1",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: '39', 2: None, 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A3,A4,A1,A2",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A3,A4,A2,A1",0.14285714285714285,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None, 4: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None, 4: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A5,A6,A4,A1,A2,A3",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A4,A1,A3,A2",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A4,A2,A1,A3",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: None, 2: '39', 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A4,A2,A3,A1",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: '39', 2: None, 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A4,A3,A1,A2",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: '39', 2: None, 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A5,A6,A4,A3,A2,A1",0.14285714285714285,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 50, 49]","['agent_1', False, {1: '39', 2: None, 3: None}, 1, 23, 5]","['agent_2', False, {1: '42', 2: None, 3: None}, 1, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None}, 2, 50, 48]"
"A0,A6,A1,A2,A3,A4,A5",0.13333333333333333,5,"['agent_0', True, {1: '1', 2: '12', 3: '13', 4: '14', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None, 5: None}, 2, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: None, 5: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None, 5: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 50, 48]"
"A0,A6,A1,A2,A3,A5,A4",0.13333333333333333,5,"['agent_0', True, {1: '1', 2: '12', 3: '13', 4: '14', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None, 5: None}, 2, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: None, 5: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None, 5: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 50, 48]"
"A0,A6,A1,A2,A4,A3,A5",0.13333333333333333,5,"['agent_0', True, {1: '1', 2: '12', 3: '13', 4: '14', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None, 5: None}, 2, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: None, 5: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None, 5: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 26, 13]","['agent_5', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 50, 48]"
"A0,A6,A1,A2,A4,A5,A3",0.12903225806451613,6,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: '15', 5: '2', 6: None}, 5, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: '47', 5: '50', 6: None}, 4, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: '48', 5: None, 6: None}, 3, 22, 10]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None}, 0, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 26, 13]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 50, 48]"
"A0,A6,A1,A2,A5,A3,A4",0.13333333333333333,5,"['agent_0', True, {1: '1', 2: '12', 3: '13', 4: '14', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None, 5: None}, 2, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: None, 5: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None, 5: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 50, 48]"
"A0,A6,A1,A2,A5,A4,A3",0.13333333333333333,5,"['agent_0', True, {1: '1', 2: '12', 3: '13', 4: '14', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None, 5: None}, 2, 23, 5]","['agent_2', False, {1: None, 2: '21', 3: '42', 4: None, 5: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None, 5: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 50, 48]"
"A0,A6,A1,A3,A2,A4,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A3,A2,A5,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A3,A4,A2,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A3,A4,A5,A2",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A3,A5,A2,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A3,A5,A4,A2",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A4,A2,A3,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A4,A2,A5,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None}, 1, 50, 48]"
"A0,A6,A1,A4,A3,A2,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A4,A3,A5,A2",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A4,A5,A2,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None}, 1, 50, 48]"
"A0,A6,A1,A4,A5,A3,A2",0.12903225806451613,5,"['agent_0', True, {1: '1', 2: '12', 3: '15', 4: '2', 5: None}, 4, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: '47', 4: '50', 5: None}, 4, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: '48', 4: None, 5: None}, 3, 22, 10]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None}, 0, 13, 7]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 26, 13]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '14', 3: None, 4: None, 5: None}, 2, 50, 48]"
"A0,A6,A1,A5,A2,A3,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A5,A2,A4,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: None, 3: None, 4: None}, 1, 50, 48]"
"A0,A6,A1,A5,A3,A2,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
"A0,A6,A1,A5,A3,A4,A2",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '12', 3: '14', 4: None}, 3, 50, 49]","['agent_1', False, {1: '4', 2: '39', 3: None, 4: None}, 2, 23, 5]","['agent_2', False, {1: '21', 2: '42', 3: None, 4: None}, 2, 22, 10]","['agent_3', True, {1: '3', 2: None, 3: None, 4: None}, 1, 13, 7]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 26, 13]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_6', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 50, 48]"
