order,Vp,numberOfTurn,0,1,2,3,4
"A2,A0,A1,A3,A4",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A0,A1,A4,A3",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A0,A3,A1,A4",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '11', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A0,A3,A4,A1",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '11', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A0,A4,A1,A3",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A0,A4,A3,A1",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A1,A0,A3,A4",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A1,A0,A4,A3",0.14285714285714285,6,"['agent_0', True, {1: '1', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A1,A3,A0,A4",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A1,A3,A4,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A1,A4,A0,A3",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A1,A4,A3,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A3,A0,A1,A4",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A3,A0,A4,A1",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A3,A1,A0,A4",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A3,A1,A4,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A3,A4,A0,A1",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A3,A4,A1,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A2,A4,A0,A1,A3",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A4,A0,A3,A1",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A4,A1,A0,A3",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A4,A1,A3,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '12', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A4,A3,A0,A1",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '11', 2: '15', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A2,A4,A3,A1,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '11', 2: '14', 3: None, 4: '2', 5: None, 6: None}, 3, 42, 36]","['agent_4', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 42, 35]"
"A3,A0,A1,A2,A4",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A0,A1,A4,A2",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A0,A2,A1,A4",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '2', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: None, 5: '15', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A0,A2,A4,A1",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '2', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: None, 5: '15', 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A0,A4,A1,A2",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A0,A4,A2,A1",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A0,A2,A4",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A0,A4,A2",0.14285714285714285,6,"['agent_0', True, {1: '10', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A2,A0,A4",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A2,A4,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A4,A0,A2",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A1,A4,A2,A0",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A0,A1,A4",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A0,A4,A1",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A1,A0,A4",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A1,A4,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A4,A0,A1",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A2,A4,A1,A0",0.14285714285714285,6,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '10', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A0,A1,A2",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A0,A2,A1",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A1,A0,A2",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A1,A2,A0",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: '14', 3: None, 4: None, 5: None, 6: None}, 2, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 4, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '15', 4: None, 5: '2', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A2,A0,A1",0.14285714285714285,6,"['agent_0', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '2', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: None, 5: '15', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
"A3,A4,A2,A1,A0",0.14285714285714285,6,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 37]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 30, 18]","['agent_2', False, {1: '2', 2: '17', 3: '39', 4: '42', 5: '46', 6: None}, 5, 15, 7]","['agent_3', True, {1: '1', 2: '13', 3: '14', 4: None, 5: '15', 6: None}, 4, 42, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]"
